SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
542231,NILASPACES  ,B ,Q,1.30,1.34,1.30,1.34,1.34,1.28,22,28560,38184.00,
542233,TREJHARA    ,B ,Q,16.00,16.27,15.95,16.25,16.25,15.50,37,15031,240594.00,
542248,DECCAN      ,M ,Q,63.50,69.45,63.50,68.15,69.00,63.20,8,16800,1117020.00,
542285,AXITA       ,M ,Q,87.00,87.25,87.00,87.25,87.25,82.00,2,4000,348500.00,
542333,CESCVENTURE ,B ,Q,310.10,316.45,309.05,311.65,314.00,318.45,850,12267,3832782.00,
542337,SPENCER     ,B ,Q,75.25,77.80,74.90,75.80,76.10,74.70,108,9726,735451.00,
542351,GLOSTERLTD  ,T ,Q,610.00,610.00,598.00,600.00,600.00,600.10,4,157,94064.00,
542367,XELPMOC     ,B ,Q,62.00,62.00,62.00,62.00,62.00,60.00,2,58,3596.00,
542383,RITCO       ,M ,Q,55.80,55.80,51.50,51.50,51.50,55.00,3,6400,343760.00,
542399,CHALET      ,B ,Q,288.25,297.70,278.95,292.00,280.05,287.00,126,2221,633011.00,
542460,ANUP        ,B ,Q,385.10,391.75,385.05,385.15,385.15,387.30,9,112,43188.00,
542484,ARVINDFASN  ,B ,Q,465.25,469.00,453.30,457.25,465.00,469.80,183,1784,818571.00,
542503,MAHIP       ,M ,Q,7.81,7.81,7.81,7.81,7.81,8.22,1,4000,31240.00,
542579,AGOL        ,M ,Q,22.60,22.60,22.60,22.60,22.60,25.10,7,38000,858800.00,
542580,AARTECH     ,M ,Q,35.05,35.05,35.05,35.05,35.05,35.10,1,24000,841200.00,
542597,MSTC        ,B ,Q,78.55,82.00,78.55,80.00,79.95,79.25,176,6741,544110.00,
542602,EMBASSY     ,IF,Q,395.00,400.67,395.00,400.08,400.67,390.00,8,3200,1276132.00,
542628,NSL         ,M ,Q,27.05,27.05,27.05,27.05,27.05,28.45,1,3000,81150.00,
542641,CKFSL       ,B ,Q,0.58,0.58,0.58,0.58,0.58,0.61,88,142579,82695.00,
542649,RVNL        ,B ,Q,24.50,24.70,24.20,24.55,24.55,24.10,337,260907,6398189.00,
542650,METROPOLIS  ,B ,Q,1245.00,1245.00,1195.05,1200.15,1195.05,1213.95,159,643,781540.00,
542651,KPITTECH    ,B ,Q,97.15,102.00,96.10,100.35,101.15,97.20,465,7351,720204.00,
542652,POLYCAB     ,B ,Q,600.00,612.45,596.00,604.95,604.95,603.90,386,5116,3088486.00,
542653,JINAAM      ,M ,Q,39.50,39.60,39.50,39.55,39.55,38.00,24,60000,2371800.00,
542655,VIKASMCORP  ,B ,Q,3.05,3.09,2.75,2.78,2.75,2.84,49,83261,237408.00,
542665,NEOGEN      ,B ,Q,317.00,319.25,312.05,314.55,316.00,314.50,50,326,102823.00,
542670,ARTEMISELC  ,M ,Q,123.00,128.00,122.50,127.30,128.00,123.75,13,26000,3240900.00,
542677,MAHESH      ,XT,Q,19.00,19.55,17.80,19.35,19.35,18.70,16,6545,117900.00,
542682,HARISH      ,X ,Q,34.40,36.50,34.40,34.50,34.45,36.20,11,1413,49558.00,
542683,SUICH       ,M ,Q,27.20,28.40,27.20,28.40,28.40,27.20,2,3200,88960.00,
542684,PPL         ,B ,Q,64.00,67.15,64.00,65.25,65.25,64.00,13,1013,66857.00,
542694,PARSHVA     ,M ,Q,58.90,58.90,58.90,58.90,58.90,53.90,1,3000,176700.00,
542721,ARL         ,M ,Q,36.50,36.50,36.30,36.30,36.30,40.95,2,8000,291200.00,
542724,EARUM       ,M ,Q,50.00,50.00,50.00,50.00,50.00,56.00,1,3000,150000.00,
542725,SBC         ,M ,Q,23.70,24.05,23.60,24.05,24.05,23.80,22,132000,3152100.00,
542726,INDIAMART   ,B ,Q,1226.75,1249.95,1217.00,1235.20,1235.00,1224.20,404,2012,2473359.00,
542727,CPML        ,M ,Q,29.50,29.50,29.50,29.50,29.50,29.55,1,4000,118000.00,
542729,DCMNVL      ,B ,Q,31.00,31.00,28.00,28.10,28.10,27.15,5,150,4515.00,
542730,ICICIBANKN  ,B ,Q,269.00,269.00,269.00,269.00,269.00,267.18,2,2,538.00,
542752,AFFLE       ,B ,Q,831.75,838.90,827.60,828.75,829.20,832.40,324,994,826591.00,
542758,ICICIBANKP  ,B ,Q,150.00,150.00,149.56,149.56,149.56,150.90,2,2,299.00,
542759,SPANDANA    ,B ,Q,908.80,929.60,907.10,913.50,907.10,926.80,329,1775,1632493.00,
542760,SWSOLAR     ,B ,Q,563.50,574.00,557.40,564.65,563.50,568.95,528,4589,2596190.00,
542765,TRANSPACT   ,TS,Q,132.50,132.50,131.00,131.00,131.00,0.00,6,6000,787500.00,
542770,ALPHALOGIC  ,TS,Q,83.00,84.40,83.00,84.35,84.35,0.00,13,20800,1750080.00,
555555,ICICISENSX  ,B ,Q,392.00,393.18,388.86,388.86,388.86,391.57,6,880,344281.00,
570001,TATAMTRTDVR ,A ,Q,49.95,53.60,49.95,53.30,53.30,49.95,1904,770864,40145886.00,
570004,JISLBNDVR   ,B ,Q,14.54,15.71,14.54,15.47,15.68,15.28,41,3072,47010.00,
580001,STAN CHART  ,B ,I,51.70,52.00,50.00,51.95,52.00,51.60,36,2821,144051.00,
590003,KARUR VY(PS ,B ,Q,57.25,57.95,56.95,57.45,57.45,57.25,144,13351,765829.00,
590005,TIDE WATE(PS,B ,Q,4420.00,4420.00,4400.10,4405.55,4400.10,4411.45,21,69,304315.00,
590006,AMRUTANJAN  ,B ,Q,306.00,306.05,297.70,303.85,301.00,302.60,250,3065,928965.00,
590013,XPRO INDI(PS,B ,Q,26.10,26.10,26.10,26.10,26.10,26.10,1,5,130.00,
590018,HISARMET(PS ,B ,Q,42.70,42.75,42.70,42.75,42.75,42.75,5,150,6407.00,
590021,BHARAT RA(PS,B ,Q,4796.85,4810.35,4750.00,4796.85,4775.00,4770.65,30,93,445014.00,
590024,FERT CHE(PS ,B ,Q,34.40,35.40,34.40,34.65,34.50,33.90,47,8324,289636.00,
590025,GINNI FIL(PS,B ,Q,8.50,8.50,7.92,7.92,7.92,8.00,5,381,3083.00,
590030,SOUTH PET(PS,B ,Q,18.65,19.00,18.60,18.90,19.00,18.85,58,6466,121411.00,
590031,DE NORA     ,B ,Q,196.00,196.00,196.00,196.00,196.00,200.50,5,59,11564.00,
590043,HARITA SEAT ,B ,Q,411.50,417.85,411.50,417.85,417.85,417.75,22,29,11981.00,
590051,SAKSOFT LTD ,B ,Q,249.30,251.00,242.45,245.45,244.90,242.90,63,387,96020.00,
590056,SALONA COTSP,B ,Q,73.00,73.00,73.00,73.00,73.00,77.35,6,6,438.00,
590057,PROSEED     ,T ,Q,0.29,0.29,0.29,0.29,0.29,0.28,4,9076,2632.00,
590062,ANDHRA SUGAR,B ,Q,289.70,289.70,284.40,288.25,288.35,286.25,31,566,163096.00,
590065,INDIA MOTOR ,B ,Q,840.00,848.00,840.00,848.00,848.00,809.50,58,152,128436.00,
590066,KCP LTD     ,B ,Q,71.30,73.45,70.85,72.65,73.45,72.00,231,5091,365046.00,
590068,KHAITAN INDI,B ,Q,22.00,22.10,21.50,21.50,22.10,21.80,6,520,11211.00,
590070,RADAAN MEDIA,B ,Q,1.45,1.45,1.40,1.40,1.40,1.35,2,2,2.00,
590071,SUNDARAM FIN,B ,Q,1526.40,1540.70,1512.25,1529.45,1540.70,1520.55,64,313,475638.00,
590072,SUNDARAM BRK,B ,Q,244.50,245.00,237.50,244.95,244.95,239.00,8,62,15013.00,
590073,WHEELS INDIA,B ,Q,580.00,580.00,580.00,580.00,580.00,580.00,9,100,58000.00,
590075,LAMBODHARA T,B ,Q,30.05,30.05,28.80,28.80,28.80,28.30,15,309,9227.00,
590078,MAITHAN ALL ,B ,Q,421.50,424.65,415.00,418.35,418.20,425.65,115,876,367614.00,
590086,ORISSA MINE ,B ,Q,575.00,600.00,575.00,580.10,584.00,568.60,270,1504,879621.00,
590095,GOLDBEES    ,E ,Q,3497.98,3497.98,3450.00,3453.56,3450.00,3454.46,116,1841,6368996.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,356,124360,124360712.00,
590097,KOTAKGOLDETF,E ,Q,351.88,355.95,350.00,353.59,355.95,349.94,77,5106,1800060.00,
590098,SBI GOLD ETS,E ,Q,3521.00,3545.00,3515.27,3517.85,3515.27,3515.27,53,429,1514963.00,
590099,QUANTUM GOLD,E ,Q,1727.00,1727.00,1718.00,1719.17,1719.00,1722.80,23,343,591117.00,
590101,UTI GOLD ETF,E ,Q,3520.00,3530.00,3512.55,3529.98,3530.00,3511.00,30,173,609472.00,
590103,NIFTY BEES  ,B ,Q,1150.00,1157.14,1146.91,1149.97,1150.50,1148.68,167,5408,6211776.00,
590104,JUNIOR BEES ,B ,Q,269.00,270.50,268.02,269.54,269.60,267.56,26,482,129876.00,
590106,BANK BEES   ,B ,Q,2750.00,2759.10,2744.13,2755.91,2746.05,2776.70,47,380,1043203.00,
590107,KOTAK PSU BK,B ,Q,237.00,237.00,233.00,233.49,233.25,232.15,26,487,114566.00,
590108,PSUBNK BEES ,B ,Q,263.67,263.67,260.77,260.77,260.77,263.20,22,65,17035.00,
590110,QUANTUM INDX,B ,Q,1113.00,1113.00,1111.00,1111.00,1111.00,1107.50,11,11,12241.00,
590115,M50 ETF     ,B ,Q,107.57,107.57,107.57,107.57,107.57,106.93,1,18,1936.00,
590122,ASHIKACR    ,X ,Q,37.25,37.50,36.80,36.80,36.80,37.25,280,77384,2889762.00,
590126,GRADIENTE   ,XT,Q,0.72,0.72,0.72,0.72,0.72,0.73,2,105,75.00,
590134,MADRASFERT  ,B ,Q,18.95,19.45,18.60,18.70,18.65,18.70,115,23966,456705.00,
715027,895LTFHL21  ,F ,P,107.00,107.00,107.00,107.00,107.00,107.00,5,1100,117700.00,
717502,JSW NCPS    ,F ,P,2.40,2.40,2.40,2.40,2.40,2.43,4,1200,2880.00,
717503,ZEE NCPS    ,F ,P,5.32,5.32,5.32,5.32,5.32,5.31,2,348,1851.00,
800251,SGB20151    ,G ,B,3780.10,3800.00,3740.00,3800.00,3800.00,3894.00,6,139,524266.00,
800254,SGBAUG24    ,G ,B,3790.00,3791.10,3786.00,3791.10,3791.10,3800.00,5,31,117476.00,
800258,SGB2016IIA  ,G ,B,3775.00,3775.00,3775.00,3775.00,3775.00,3815.00,1,5,18875.00,
800259,SGB2016IIIA ,G ,B,3850.00,3850.00,3768.01,3768.18,3768.02,3785.00,6,36,138109.00,
800264,662GOI2051  ,G ,B,98.20,98.20,98.20,98.20,98.20,92.20,1,30000,2946000.00,
800265,SGB2016IV   ,G ,B,3751.00,3760.00,3751.00,3760.00,3760.00,3750.01,3,15,56310.00,
800268,SGBMAY25    ,G ,B,3749.00,3750.00,3722.30,3722.30,3722.30,3750.00,3,17,63689.00,
800269,SGBJULY25   ,G ,B,3750.00,3750.00,3750.00,3750.00,3750.00,3750.00,4,76,285000.00,
800277,SGBNOV25C   ,G ,B,3775.00,3775.00,3775.00,3775.00,3775.00,3725.00,2,10,37750.00,
800280,SGBDEC25B   ,G ,B,3750.00,3750.00,3750.00,3750.00,3750.00,3165.00,1,1,3750.00,
800297,SGBAUG27    ,G ,B,3700.00,3710.00,3700.00,3710.00,3710.00,3866.00,3,80,296300.00,
890144,TATASTEELPP ,A ,Q,35.45,35.80,34.00,35.05,35.05,33.70,352,38189,1338492.00,
890145,IBVENTUREPP ,B ,Q,84.05,84.05,66.00,66.00,66.00,70.05,16,1769,119840.00,
934885,SREI2019VI  ,F ,D,1890.00,1890.00,1850.00,1850.00,1850.00,1890.00,3,26,48300.00,
934920,0STFC20VI   ,F ,D,1936.00,1936.00,1936.00,1936.00,1936.00,1910.00,1,10,19360.00,
935016,IIFLHFL202  ,F ,D,992.80,992.80,985.00,987.03,987.05,990.00,10,178,176222.00,
935088,12ECL20I    ,F ,D,979.00,979.00,976.00,976.00,976.00,980.00,2,125,122300.00,
935136,971STFC21   ,F ,D,1014.00,1014.00,1014.00,1014.00,1014.00,1008.00,1,100,101400.00,
935290,1125SREI19G ,F ,D,969.00,969.00,969.00,969.00,969.00,972.00,1,23,22287.00,
935313,0IFCI19B    ,F ,D,1549.90,1554.90,1549.90,1554.90,1554.90,1544.39,3,10,15524.00,
935321,990IFCI24F  ,F ,D,1012.00,1012.00,1009.00,1011.65,1009.00,1011.00,8,286,289302.00,
935383,849NTPC25   ,F ,D,13.05,13.20,13.05,13.20,13.20,13.17,17,2597,34219.00,
935451,1025SEFL20H ,F ,D,940.00,1020.00,940.00,940.00,940.00,850.00,4,102,95961.00,
935514,760PFC35    ,F ,D,1223.20,1223.20,1223.20,1223.20,1223.20,1255.00,1,70,85624.00,
935544,734REC30    ,F ,D,1189.00,1189.00,1189.00,1189.00,1189.00,1152.00,1,67,79663.00,
935546,715REC35    ,F ,D,2155.90,2155.90,2155.90,2155.90,2155.90,1797.00,1,1,2155.00,
935564,0KFL22H     ,F ,D,1495.00,1495.00,1395.00,1395.00,1395.00,1495.00,2,26,38770.00,
935584,76NHAI31    ,F ,D,1180.10,1183.00,1179.20,1183.00,1183.00,1182.00,23,3153,3723160.00,
935640,727HUDCO26  ,F ,D,1199.99,1199.99,1199.99,1199.99,1199.99,1100.00,1,10,11999.00,
935642,764HUDCO31  ,F ,D,1171.20,1171.20,1171.00,1171.00,1171.00,1175.00,4,500,585552.00,
935666,769NHAI31   ,F ,D,1234.60,1234.60,1234.60,1234.60,1234.60,1232.20,1,3,3703.00,
935674,769HUDCO31  ,F ,D,1213.00,1214.00,1210.00,1210.00,1210.00,1200.00,13,1204,1461548.00,
935690,764NABARD31 ,F ,D,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,4,558,664020.00,
935732,844MMFSL21  ,F ,D,979.00,980.00,979.00,980.00,980.00,990.00,2,25,24490.00,
935752,9MMFSL26    ,F ,D,1027.90,1027.90,1020.00,1021.66,1020.00,1022.00,10,700,715783.00,
935760,MMFSL26A    ,F ,D,1246.20,1246.20,1246.20,1246.20,1246.20,1269.99,1,200,249240.00,
935776,0KFL22A     ,F ,D,1355.00,1355.00,1355.00,1355.00,1355.00,1205.01,1,20,27100.00,
935802,893DHFL26B  ,F ,D,285.45,285.45,285.45,285.45,285.45,273.04,1,8,2283.00,
935810,925DHFL21B  ,F ,D,350.00,350.00,350.00,350.00,350.00,312.00,1,1,350.00,
935814,930DHFL26B  ,F ,D,300.00,300.00,300.00,300.00,300.00,300.00,1,25,7500.00,
935840,925DHFL23B  ,F ,D,301.30,349.00,301.30,308.01,308.01,350.00,15,230,71807.00,
935848,0IBHFL2019  ,F ,D,1260.00,1260.00,1260.00,1260.00,1260.00,1251.00,1,25,31500.00,
935854,0IBHFL21    ,F ,D,1144.00,1144.00,1144.00,1144.00,1144.00,1145.00,1,20,22880.00,
935856,865IBHFL26  ,F ,D,706.80,785.80,706.80,785.80,785.80,701.80,2,60,43198.00,
935890,935SIFL19   ,F ,D,965.00,965.00,965.00,965.00,965.00,960.00,3,11,10615.00,
935892,975SIFL19   ,F ,D,975.20,989.00,950.00,989.00,989.00,980.00,14,208,201286.00,
935894,0SIFL19     ,F ,D,1297.50,1297.50,1297.50,1297.50,1297.50,1488.00,1,5,6487.00,
935898,10SIFL21    ,F ,D,738.99,738.99,738.00,738.59,738.00,730.00,4,27,19941.00,
935900,0SIFL21     ,F ,D,960.00,960.00,959.85,959.85,959.85,800.00,4,25,23999.00,
935904,89RHFL20B   ,F ,D,383.30,390.00,383.30,390.00,390.00,479.00,3,50,19332.00,
935908,905RHFL22B  ,F ,D,380.00,380.00,360.00,360.00,360.00,400.00,2,20,7400.00,
935912,915RHFL27B  ,F ,D,306.15,306.15,306.15,306.15,306.15,350.00,1,50,15307.00,
935936,935SEFL22B  ,F ,D,765.80,765.80,765.80,765.80,765.80,807.00,1,1,765.00,
935954,9MFL20A     ,F ,D,1101.06,1101.06,1001.05,1020.00,1020.00,1020.01,6,214,230873.00,
935990,925SIFL20   ,F ,D,949.99,950.00,949.99,950.00,950.00,949.99,2,100,94999.00,
935994,912SIFL22   ,F ,D,771.99,771.99,771.99,771.99,771.99,770.00,1,5,3859.00,
936004,875MFL22    ,F ,D,959.00,959.00,959.00,959.00,959.00,953.99,1,1,959.00,
936008,875MFL20B   ,F ,D,982.00,982.00,972.00,972.00,972.00,991.00,9,500,489800.00,
936010,900MFL22A   ,F ,D,979.99,979.99,978.00,978.00,978.00,974.99,6,188,183895.00,
936028,10KFL20A    ,F ,D,980.00,980.00,980.00,980.00,980.00,960.00,1,50,49000.00,
936030,0KFL20D     ,F ,D,1170.00,1170.00,1170.00,1170.00,1170.00,1220.00,2,150,175500.00,
936048,805MMFSL32  ,F ,D,910.00,910.00,910.00,910.00,910.00,915.00,3,40,36400.00,
936050,925SEFL22   ,F ,D,750.00,750.00,690.00,690.00,690.00,651.00,2,124,91560.00,
936090,95KFL21     ,F ,D,970.00,975.00,970.00,975.00,975.00,950.00,22,1610,1565425.00,
936110,865SIFL23   ,F ,D,741.60,741.60,741.60,741.60,741.60,760.00,1,5,3708.00,
936112,9SIFL23     ,F ,D,750.00,750.00,750.00,750.00,750.00,750.00,1,50,37500.00,
936138,875MFL23    ,F ,D,960.00,960.00,960.00,960.00,960.00,963.70,3,120,115200.00,
936142,875MFL21A   ,F ,D,975.25,975.25,974.00,974.64,974.90,980.00,14,281,273925.00,
936144,9MFL23      ,F ,D,985.50,985.50,985.50,985.50,985.50,989.00,1,30,29565.00,
936152,0MFL23      ,F ,D,1060.00,1060.00,1060.00,1060.00,1060.00,1025.00,3,280,296800.00,
936162,0KFL21D     ,F ,D,1060.00,1102.00,1060.00,1084.07,1102.00,1060.00,10,820,888940.00,
936222,911JMFCSL23 ,F ,D,945.00,945.00,945.00,945.00,945.00,945.00,1,50,47250.00,
936224,975JMFCSL28 ,F ,D,905.00,905.00,900.00,901.88,900.00,900.00,12,832,749772.00,
936226,934JMFCS28  ,F ,D,895.00,895.00,892.00,892.00,892.00,895.00,2,70,62590.00,
936232,91STFCL21   ,F ,D,979.00,979.00,964.00,964.30,964.00,978.83,3,50,48215.00,
936238,0STFCL21F   ,F ,D,1033.00,1053.00,1033.00,1053.00,1053.00,1037.00,2,130,134890.00,
936244,945EFL21    ,F ,D,890.00,900.00,890.00,900.00,900.00,885.00,5,26,23300.00,
936246,925EFL23    ,F ,D,825.00,830.00,825.00,830.00,830.00,791.70,3,39,32345.00,
936252,943EFL28    ,F ,D,880.00,880.00,843.70,843.70,843.70,828.49,4,703,616716.00,
936254,985EFL28    ,F ,D,850.00,850.00,850.00,850.00,850.00,859.00,1,50,42500.00,
936270,866ICCL23   ,F ,D,800.00,800.00,800.00,800.00,800.00,875.00,1,10,8000.00,
936286,880TCFSL21  ,F ,D,1088.00,1090.00,1086.15,1089.03,1088.00,1082.36,14,503,547128.00,
936290,890TCFSL23  ,F ,D,1092.00,1092.00,1091.00,1091.30,1091.30,1089.77,5,85,92753.00,
936294,910TCFSL28  ,F ,D,1107.00,1109.65,1105.00,1105.00,1105.00,1099.05,5,181,200184.00,
936298,0KFL20F     ,F ,D,1077.00,1077.00,1040.00,1058.31,1040.00,1078.00,3,198,209546.00,
936314,96AHFL21    ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1030.10,1,30,30900.00,
936316,925AHFL23   ,F ,D,915.00,915.00,915.00,915.00,915.00,900.00,1,25,22875.00,
936324,912STFCL23  ,F ,D,950.00,950.00,950.00,950.00,950.00,931.00,1,15,14250.00,
936326,930STFCL28  ,F ,D,940.00,940.00,940.00,940.00,940.00,950.00,1,2,1880.00,
936356,MFL29NOV18  ,F ,D,1055.00,1061.00,1055.00,1060.76,1060.00,1055.02,14,380,401845.00,
936358,96MFL21     ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,983.95,1,10,10200.00,
936360,10MFL23     ,F ,D,990.00,1000.10,990.00,1000.10,1000.10,1000.00,2,364,360400.00,
936370,MFL29NOV18B ,F ,D,1005.05,1055.00,1000.00,1055.00,1055.00,1054.00,3,32,32420.00,
936376,10JMFCSL22  ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1021.10,1,50,51500.00,
936378,0JMFCSL22   ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1025.00,1,80,82000.00,
936384,1025JFCSL28 ,F ,D,1002.00,1002.00,1002.00,1002.00,1002.00,1002.00,1,50,50100.00,
936386,981JMFCSL28 ,F ,D,950.00,950.00,949.00,949.00,949.00,950.00,2,50,47490.00,
936398,1015EFL29   ,F ,D,969.90,970.00,955.00,955.00,955.00,968.00,6,2385,2310271.00,
936404,905MMFSL22  ,F ,D,1030.00,1030.00,1025.00,1030.00,1030.00,1035.93,18,987,1013279.00,
936408,915MMFSL24  ,F ,D,1043.24,1043.25,1043.24,1043.24,1043.25,1033.00,2,35,36513.00,
936412,93MMFSL27   ,F ,D,1062.00,1066.00,1062.00,1063.12,1063.12,1060.01,14,904,961004.00,
936438,0KFLSRII    ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1038.00,1,25,25375.00,
936452,912STFCL24  ,F ,D,927.00,927.00,927.00,927.00,927.00,990.00,2,25,23175.00,
936454,93STFCL29   ,F ,D,988.80,988.80,988.00,988.00,988.00,970.00,2,2,1976.00,
936458,95STFCL24   ,F ,D,981.80,981.80,981.80,981.80,981.80,982.91,2,82,80507.00,
936474,1020IIFL24  ,F ,D,925.00,949.00,902.00,949.00,949.00,949.00,5,35,32620.00,
936476,10IIFL29    ,F ,D,975.00,975.00,975.00,975.00,975.00,922.00,1,10,9750.00,
936480,935MFL22    ,F ,D,970.10,970.10,970.10,970.10,970.10,963.10,1,20,19402.00,
936482,975MFL24    ,F ,D,987.00,995.00,987.00,995.00,995.00,995.19,6,180,178687.00,
936512,91LTFL22    ,F ,D,1020.00,1030.00,1020.00,1029.02,1025.10,1026.00,5,550,563855.00,
936516,0LTFL22A    ,F ,D,1008.00,1008.00,1008.00,1008.00,1008.00,987.00,4,30,30240.00,
936524,889LTFL24   ,F ,D,1014.00,1014.00,1011.00,1011.00,1011.00,1015.00,2,40,40470.00,
936532,898LTFL29   ,F ,D,1030.00,1045.00,1030.00,1044.48,1037.00,1025.00,10,629,653808.00,
936534,925MFL21A   ,F ,D,980.00,980.00,980.00,980.00,980.00,980.00,1,1,980.00,
936544,10MFL24     ,F ,D,1024.00,1025.00,1024.00,1025.00,1025.00,1010.00,2,139,142436.00,
936548,0MFL22A     ,F ,D,995.00,995.00,995.00,995.00,995.00,1010.00,1,100,99500.00,
936578,87LTFL27    ,F ,D,1102.00,1102.00,1045.00,1045.00,1045.00,1025.08,2,10,10735.00,
936604,935SCUF24   ,F ,D,983.75,983.75,971.00,975.00,975.00,972.90,5,165,160958.00,
936640,95MHIL22    ,F ,D,975.00,975.00,975.00,975.00,975.00,975.01,1,1075,1048125.00,
936642,975MHIL24   ,F ,D,915.01,915.01,915.01,915.01,915.01,950.00,1,100,91501.00,
936648,10MHIL24    ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,940.00,1,1,1000.00,
936660,975SIFL20   ,F ,D,900.00,900.00,900.00,900.00,900.00,0.00,1,10,9000.00,
936664,1050SIFL22  ,F ,D,800.00,800.00,800.00,800.00,800.00,775.00,1,5,4000.00,
936696,990JMFPL21  ,F ,D,921.05,998.00,921.05,998.00,998.00,1013.00,3,32,31320.00,
936700,1020JMFPL22 ,F ,D,1002.00,1002.00,1000.00,1000.00,1000.00,1000.00,8,200,200230.00,
936704,1004JMFPL24 ,F ,D,978.01,988.00,972.00,988.00,988.00,990.00,17,386,377588.00,
936706,1050JMFPL24 ,F ,D,995.01,995.01,995.01,995.01,995.01,995.00,1,5,4975.00,
936714,0EFL22      ,F ,D,920.00,920.00,900.00,900.00,900.00,920.00,2,4,3640.00,
936716,995EFL24A   ,F ,D,917.00,925.00,916.00,925.00,925.00,924.90,8,210,192851.00,
936718,104EFL24    ,F ,D,905.00,905.00,900.00,900.00,900.00,925.00,2,200,180075.00,
936722,995EFL29    ,F ,D,960.00,960.00,942.00,942.00,942.00,950.00,19,2277,2182418.00,
936726,925MFL21B   ,F ,D,970.00,970.00,970.00,970.00,970.00,970.00,5,400,388000.00,
936730,975MFL24AA  ,F ,D,985.00,985.00,985.00,985.00,985.00,1000.00,3,100,98500.00,
936732,95MFL21A    ,F ,D,965.00,965.00,965.00,965.00,965.00,965.27,2,11,10615.00,
936736,10MFL24A    ,F ,D,1023.84,1023.84,1023.84,1023.84,1023.84,1025.00,1,10,10238.00,
936806,85TCFS24    ,F ,D,1001.97,1002.00,1001.97,1002.00,1002.00,1000.96,4,1015,1017015.00,
936814,885TCFS29   ,F ,D,1000.00,1010.00,996.00,996.00,996.00,999.37,5,212,211610.00,
947841,IFCI121211D ,F ,D,4801.00,4801.00,4801.00,4801.00,4801.00,4800.00,1,4,19204.00,
957804,1015UPPCL23 ,F ,D,998231.27,998231.27,998231.27,998231.27,998231.27,986165.90,2,3,2994693.00,
957807,1015UPPCL25 ,F ,D,980428.77,980428.77,980428.77,980428.77,980428.77,977494.80,1,1,980428.00,
957967,RFL25MAY18  ,F ,D,111173.00,111173.00,111173.00,111173.00,111173.00,0.00,1,500,55586500.00,
958383,950MFL22    ,F ,D,985000.00,985000.00,985000.00,985000.00,985000.00,985000.00,1,1,985000.00,
958670,1175SIBL29  ,F ,D,110661.34,110661.34,110661.34,110661.34,110661.34,110531.53,1,8,885290.00,
958674,855HDFC29   ,F ,D,1079400.00,1079400.00,1079400.00,1079400.00,1079400.00,1079300.00,1,1,1079400.00,
958790,EEL24MAY19  ,F ,D,104800.00,104800.00,104800.00,104800.00,104800.00,104800.00,3,30,3144000.00,
961693,SBIBONDSII  ,F ,B,11311.00,11311.00,11311.00,11311.00,11311.00,11267.67,2,5,56555.00,
961695,IDFCFBLD1B  ,F ,B,9480.01,9480.01,9480.01,9480.01,9480.01,9480.00,1,4,37920.00,
961700,IDFCFBLD1F  ,F ,B,9175.00,9200.00,9175.00,9200.00,9200.00,9175.01,3,6,55100.00,
961703,SBIBIVR     ,F ,B,11420.10,11490.00,11420.10,11441.00,11441.00,11425.84,18,236,2706019.00,
961705,IIFCLBDIS1  ,F ,B,1006.06,1006.06,1006.06,1006.06,1006.06,1001.00,1,80,80484.00,
961711,PFCBS1      ,F ,B,5050.12,5050.12,5050.12,5050.12,5050.12,5051.00,1,1,5050.00,
961712,PFCBS2      ,F ,B,9690.00,9706.00,9690.00,9706.00,9706.00,9650.00,5,74,718104.00,
961714,PFCBS4      ,F ,B,9600.00,9600.00,9600.00,9600.00,9600.00,9625.00,1,20,192000.00,
961715,PFCBT1S1    ,F ,B,5260.00,5260.00,5260.00,5260.00,5260.00,5250.00,1,4,21040.00,
961721,LTINF90122I ,F ,B,1049.95,1049.95,1035.15,1035.80,1035.80,1036.01,8,88,91816.00,
961722,LTINF9122II ,F ,B,1869.00,1869.70,1855.69,1863.50,1863.50,1857.40,13,146,271939.00,
961727,820NHAI22   ,F ,B,1131.56,1136.00,1130.00,1135.00,1135.00,1130.00,20,2550,2883893.00,
961728,830NHAI27   ,F ,B,1225.00,1236.89,1225.00,1236.00,1236.00,1236.89,10,4629,5671086.00,
961732,810IRFC2327 ,F ,B,1229.10,1229.10,1225.00,1225.00,1225.00,1229.00,9,649,796834.00,
961737,870LNT22A   ,F ,B,1022.00,1022.00,1010.16,1010.16,1010.16,1006.71,2,11,11123.00,
961738,870LNT22B   ,F ,B,1784.00,1784.90,1772.00,1775.40,1775.40,1782.26,34,335,596712.00,
